site_id,survey_id,static_descriptors_reef_id (archived field),reef_name,coordinates_in_decimal_degree_format,longitude_degrees,longitude_minutes,longitude_seconds,longitude_cardinal_direction,latitude_degrees,latitude_minutes,latitude_seconds,latitude_cardinal_direction,country,state_province_island,city_town,region,year,date,depth (m),organism_code,type,s1 (0-20m),s2 (25-45m),s3 (50-70m),s4 (75-95m),fish_recorded_by,inverts_recorded_by,errors,what_errors
ab6a93ce-8fff-41c3-b89a-258a347afe17,61dcf9c7-7aaa-40a4-959a-7f284e21d445,66.17.41.0W.18.29.34.0N,Puerto Nuevo,"18.492778, -66.294722",66,17,41.0,W,18,29,34.0,N,Puerto Rico,"",Vega Baja,Atlantic,2023,24-June-23,3.3,Tripneustes,Invertebrate,1,0,0,0,Valerie Acota - Rodriguez,"Carolina Aragonés-Fred, Joel Melendez-Diaz","",""
ab6a93ce-8fff-41c3-b89a-258a347afe17,61dcf9c7-7aaa-40a4-959a-7f284e21d445,66.17.41.0W.18.29.34.0N,Puerto Nuevo,"18.492778, -66.294722",66,17,41.0,W,18,29,34.0,N,Puerto Rico,"",Vega Baja,Atlantic,2023,24-June-23,3.3,Triton,Invertebrate,0,0,0,0,Valerie Acota - Rodriguez,"Carolina Aragonés-Fred, Joel Melendez-Diaz","",""
ab6a93ce-8fff-41c3-b89a-258a347afe17,61dcf9c7-7aaa-40a4-959a-7f284e21d445,66.17.41.0W.18.29.34.0N,Puerto Nuevo,"18.492778, -66.294722",66,17,41.0,W,18,29,34.0,N,Puerto Rico,"",Vega Baja,Atlantic,2023,24-June-23,3.3,Flamingo Tongue,Invertebrate,0,4,1,0,Valerie Acota - Rodriguez,"Carolina Aragonés-Fred, Joel Melendez-Diaz","",""
ab6a93ce-8fff-41c3-b89a-258a347afe17,61dcf9c7-7aaa-40a4-959a-7f284e21d445,66.17.41.0W.18.29.34.0N,Puerto Nuevo,"18.492778, -66.294722",66,17,41.0,W,18,29,34.0,N,Puerto Rico,"",Vega Baja,Atlantic,2023,24-June-23,3.3,Gorgonian,Invertebrate,8,37,17,34,Valerie Acota - Rodriguez,"Carolina Aragonés-Fred, Joel Melendez-Diaz","",""
ab6a93ce-8fff-41c3-b89a-258a347afe17,61dcf9c7-7aaa-40a4-959a-7f284e21d445,66.17.41.0W.18.29.34.0N,Puerto Nuevo,"18.492778, -66.294722",66,17,41.0,W,18,29,34.0,N,Puerto Rico,"",Vega Baja,Atlantic,2023,24-June-23,3.3,Lobster,Invertebrate,0,0,0,0,Valerie Acota - Rodriguez,"Carolina Aragonés-Fred, Joel Melendez-Diaz","",""
ab6a93ce-8fff-41c3-b89a-258a347afe17,61dcf9c7-7aaa-40a4-959a-7f284e21d445,66.17.41.0W.18.29.34.0N,Puerto Nuevo,"18.492778, -66.294722",66,17,41.0,W,18,29,34.0,N,Puerto Rico,"",Vega Baja,Atlantic,2023,24-June-23,3.3,Coral Damage Anchor,Impact,0,0,0,0,Valerie Acota - Rodriguez,"Carolina Aragonés-Fred, Joel Melendez-Diaz","",""
ab6a93ce-8fff-41c3-b89a-258a347afe17,61dcf9c7-7aaa-40a4-959a-7f284e21d445,66.17.41.0W.18.29.34.0N,Puerto Nuevo,"18.492778, -66.294722",66,17,41.0,W,18,29,34.0,N,Puerto Rico,"",Vega Baja,Atlantic,2023,24-June-23,3.3,Coral Damage Dynamite,Impact,0,0,0,0,Valerie Acota - Rodriguez,"Carolina Aragonés-Fred, Joel Melendez-Diaz","",""
ab6a93ce-8fff-41c3-b89a-258a347afe17,61dcf9c7-7aaa-40a4-959a-7f284e21d445,66.17.41.0W.18.29.34.0N,Puerto Nuevo,"18.492778, -66.294722",66,17,41.0,W,18,29,34.0,N,Puerto Rico,"",Vega Baja,Atlantic,2023,24-June-23,3.3,Coral Damage Other,Impact,1,0,0,0,Valerie Acota - Rodriguez,"Carolina Aragonés-Fred, Joel Melendez-Diaz","",""
ab6a93ce-8fff-41c3-b89a-258a347afe17,61dcf9c7-7aaa-40a4-959a-7f284e21d445,66.17.41.0W.18.29.34.0N,Puerto Nuevo,"18.492778, -66.294722",66,17,41.0,W,18,29,34.0,N,Puerto Rico,"",Vega Baja,Atlantic,2023,24-June-23,3.3,Trash Fish Nets,Impact,0,0,0,0,Valerie Acota - Rodriguez,"Carolina Aragonés-Fred, Joel Melendez-Diaz","",""
ab6a93ce-8fff-41c3-b89a-258a347afe17,61dcf9c7-7aaa-40a4-959a-7f284e21d445,66.17.41.0W.18.29.34.0N,Puerto Nuevo,"18.492778, -66.294722",66,17,41.0,W,18,29,34.0,N,Puerto Rico,"",Vega Baja,Atlantic,2023,24-June-23,3.3,Trash General,Impact,1,1,0,0,Valerie Acota - Rodriguez,"Carolina Aragonés-Fred, Joel Melendez-Diaz","",""
ab6a93ce-8fff-41c3-b89a-258a347afe17,61dcf9c7-7aaa-40a4-959a-7f284e21d445,66.17.41.0W.18.29.34.0N,Puerto Nuevo,"18.492778, -66.294722",66,17,41.0,W,18,29,34.0,N,Puerto Rico,"",Vega Baja,Atlantic,2023,24-June-23,3.3,Bleaching (% Of Population),Impact,1,2,3,2,Valerie Acota - Rodriguez,"Carolina Aragonés-Fred, Joel Melendez-Diaz","",""
ab6a93ce-8fff-41c3-b89a-258a347afe17,61dcf9c7-7aaa-40a4-959a-7f284e21d445,66.17.41.0W.18.29.34.0N,Puerto Nuevo,"18.492778, -66.294722",66,17,41.0,W,18,29,34.0,N,Puerto Rico,"",Vega Baja,Atlantic,2023,24-June-23,3.3,Bleaching (% Of Colony),Impact,100,30,40,50,Valerie Acota - Rodriguez,"Carolina Aragonés-Fred, Joel Melendez-Diaz","",""
ab6a93ce-8fff-41c3-b89a-258a347afe17,61dcf9c7-7aaa-40a4-959a-7f284e21d445,66.17.41.0W.18.29.34.0N,Puerto Nuevo,"18.492778, -66.294722",66,17,41.0,W,18,29,34.0,N,Puerto Rico,"",Vega Baja,Atlantic,2023,24-June-23,3.3,Black Band,Impact,0,0,0,0,Valerie Acota - Rodriguez,"Carolina Aragonés-Fred, Joel Melendez-Diaz","",""
ab6a93ce-8fff-41c3-b89a-258a347afe17,61dcf9c7-7aaa-40a4-959a-7f284e21d445,66.17.41.0W.18.29.34.0N,Puerto Nuevo,"18.492778, -66.294722",66,17,41.0,W,18,29,34.0,N,Puerto Rico,"",Vega Baja,Atlantic,2023,24-June-23,3.3,White Band,Impact,0,0,0,0,Valerie Acota - Rodriguez,"Carolina Aragonés-Fred, Joel Melendez-Diaz","",""
ab6a93ce-8fff-41c3-b89a-258a347afe17,61dcf9c7-7aaa-40a4-959a-7f284e21d445,66.17.41.0W.18.29.34.0N,Puerto Nuevo,"18.492778, -66.294722",66,17,41.0,W,18,29,34.0,N,Puerto Rico,"",Vega Baja,Atlantic,2023,24-June-23,3.3,White Plague,Impact,0,0,0,0,Valerie Acota - Rodriguez,"Carolina Aragonés-Fred, Joel Melendez-Diaz","",""
ab6a93ce-8fff-41c3-b89a-258a347afe17,61dcf9c7-7aaa-40a4-959a-7f284e21d445,66.17.41.0W.18.29.34.0N,Puerto Nuevo,"18.492778, -66.294722",66,17,41.0,W,18,29,34.0,N,Puerto Rico,"",Vega Baja,Atlantic,2023,24-June-23,3.3,Aspergillosis,Impact,38,30,6,0,Valerie Acota - Rodriguez,"Carolina Aragonés-Fred, Joel Melendez-Diaz","",""
ab6a93ce-8fff-41c3-b89a-258a347afe17,61dcf9c7-7aaa-40a4-959a-7f284e21d445,66.17.41.0W.18.29.34.0N,Puerto Nuevo,"18.492778, -66.294722",66,17,41.0,W,18,29,34.0,N,Puerto Rico,"",Vega Baja,Atlantic,2023,24-June-23,3.3,Sharks,Rare Animal,0,0,0,0,Valerie Acota - Rodriguez,"Carolina Aragonés-Fred, Joel Melendez-Diaz","",""
ab6a93ce-8fff-41c3-b89a-258a347afe17,61dcf9c7-7aaa-40a4-959a-7f284e21d445,66.17.41.0W.18.29.34.0N,Puerto Nuevo,"18.492778, -66.294722",66,17,41.0,W,18,29,34.0,N,Puerto Rico,"",Vega Baja,Atlantic,2023,24-June-23,3.3,Turtles,Rare Animal,0,0,0,0,Valerie Acota - Rodriguez,"Carolina Aragonés-Fred, Joel Melendez-Diaz","",""
ab6a93ce-8fff-41c3-b89a-258a347afe17,61dcf9c7-7aaa-40a4-959a-7f284e21d445,66.17.41.0W.18.29.34.0N,Puerto Nuevo,"18.492778, -66.294722",66,17,41.0,W,18,29,34.0,N,Puerto Rico,"",Vega Baja,Atlantic,2023,24-June-23,3.3,Mantas,Rare Animal,0,0,0,0,Valerie Acota - Rodriguez,"Carolina Aragonés-Fred, Joel Melendez-Diaz","",""
ab6a93ce-8fff-41c3-b89a-258a347afe17,61dcf9c7-7aaa-40a4-959a-7f284e21d445,66.17.41.0W.18.29.34.0N,Puerto Nuevo,"18.492778, -66.294722",66,17,41.0,W,18,29,34.0,N,Puerto Rico,"",Vega Baja,Atlantic,2023,24-June-23,3.3,Lionfish,Rare Animal,0,0,2,0,Valerie Acota - Rodriguez,"Carolina Aragonés-Fred, Joel Melendez-Diaz","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Butterflyfish,Fish,1,2,0,0,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Haemulidae,Fish,0,0,0,0,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Snapper,Fish,0,0,0,0,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Parrotfish,Fish,0,0,0,0,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Moray Eel,Fish,0,0,0,0,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Nassau Grouper 30-40 cm,Fish,0,0,0,0,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Nassau Grouper 40-50 cm,Fish,0,0,0,0,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Nassau Grouper 50-60 cm,Fish,0,0,0,0,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Nassau Grouper > 60 cm,Fish,0,0,0,0,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Nassau Grouper Total,Fish,0,0,0,0,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Grouper 30-40 cm,Fish,0,0,0,0,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Grouper 40-50 cm,Fish,0,0,0,0,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Grouper 50-60 cm,Fish,0,0,0,0,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Grouper > 60 cm,Fish,0,0,0,0,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Grouper Total,Fish,0,0,0,0,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Banded Coral Shrimp,Invertebrate,0,0,0,0,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Diadema,Invertebrate,0,1,1,2,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Pencil Urchin,Invertebrate,1,1,1,0,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Tripneustes,Invertebrate,0,0,0,0,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Triton,Invertebrate,0,0,0,0,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Flamingo Tongue,Invertebrate,0,0,0,0,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Gorgonian,Invertebrate,0,0,0,2,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Lobster,Invertebrate,0,0,0,0,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Coral Damage Anchor,Impact,0,0,0,0,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Coral Damage Dynamite,Impact,0,0,0,0,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Coral Damage Other,Impact,3,3,3,3,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Trash Fish Nets,Impact,0,0,0,0,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Trash General,Impact,1,1,0,0,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Bleaching (% Of Population),Impact,43,78,31,40,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Bleaching (% Of Colony),Impact,100,100,100,100,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Black Band,Impact,0,0,0,0,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,White Band,Impact,0,0,0,0,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,White Plague,Impact,0,0,0,0,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Aspergillosis,Impact,0,0,0,0,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Sharks,Rare Animal,0,0,0,0,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Turtles,Rare Animal,0,0,0,0,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
e31a559e-44d4-47d9-a7dc-5514028686df,6a45cba0-11be-4473-9db4-ee178bdd9406,66.11.20.6W.18.28.27.5N,Punta Salinas ,"18.474306, -66.189056",66,11,20.6,W,18,28,27.5,N,Puerto Rico,"",Toa Baja,Atlantic,2023,27-June-23,2.0,Mantas,Rare Animal,0,0,0,0,Joel Melendez-Diaz,"Carolina Aragonés-Fred, Fernando Rodriguez - Negron, Liz A Collazo - Pagán","",""
